loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,post_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
261,185,18,6,0,0,1,0.00690480443478465,4,3,1,0.5,527,87,442,0,0,11,y,"plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/core/metamodel/jdt"
157,802,267,7,0,0,0,0.00917571544812315,2,1,1,0.857142857142857,437,62,431,0,0,0,n,"plugins/org.eclipse.xpand3/src/org/eclipse/xpand3/analyzation/typesystem/java"
18,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,1,n,"plugins/org.eclipse.xpand.ui/src/org/eclipse/xpand/ui/internal"
75,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,3,n,"plugins/org.eclipse.xtend.check.ui/src/org/eclipse/xtend/check/ui/editor/codeassist"
60,340,335,4,3,1,0,0.00807475201814195,2,0,2,0.75,441,110,307,8,2,2,n,"plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/middleend/javaannotations"
50,2943,2009,17,0,0,6,0.00609152212127056,7,6,1,0.352941176470588,527,31,269,0,0,92,y,"plugins/org.eclipse.xpand/src/org/eclipse/internal/xpand2"
234,76,36,2,0,0,0,0.00814027841019538,2,0,2,0.5,527,263,481,46,0,3,n,"plugins/org.eclipse.xpand/src/org/eclipse/internal/xpand2/pr/util"
227,176,109,5,0,0,1,0.0133628597912198,2,0,2,0.8,527,105,352,0,0,9,y,"plugins/org.eclipse.xpand/src/org/eclipse/internal/xpand2/pr"
57,10,0,3,0,0,0,0.0115638860083,2,0,2,0.666666666666667,527,175,399,42,0,7,n,"plugins/org.eclipse.xpand/src/org/eclipse/internal/xpand2/model"
525,0,0,1,0,0,0,0.00290670454587246,1,0,1,1,427,427,427,427,0,0,n,"plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/impl"
171,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,5,n,"plugins/org.eclipse.m2t.common.recipe.ui/src/org/eclipse/m2t/common/recipe/ui/recipeBrowser/providers"
198,1091,518,20,3,2,4,0.0156709383854897,5,3,2,0.45,527,26,209,0,0,13,y,"plugins/org.eclipse.xtend/src/org/eclipse/xtend"
46,25,24,2,1,1,0,0.0039480613634849,2,0,2,0.5,405,202,309,96,0,2,n,"plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/backend/types/internal"
78,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,5,n,"plugins/org.eclipse.xtend.util.stdlib/src/org/eclipse/xtend/util/stdlib/tracing"
320,292,187,5,1,1,1,0.0116122130677329,3,0,3,0.4,527,105,372,1,3,3,y,"plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/core/internal"
147,12,12,2,0,0,0,0.00715972389232722,2,0,2,0.5,527,263,278,249,0,23,n,"plugins/org.eclipse.m2t.common.recipe.ui/src/org/eclipse/m2t/common/recipe/ui"
89,94,221,10,0,0,0,0.0187960523090582,2,1,1,0.9,472,47,309,0,2,12,n,"plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/backend/functions/internal"
90,0,0,1,0,0,0,0.00290670454587246,1,0,1,1,427,427,427,427,0,0,n,"plugins/org.eclipse.xpand3.common/emf-gen/org/eclipse/xpand3/staticTypesystem"
392,5533,2058,27,0,0,0,0.0355768233456116,2,1,1,0.962962962962963,493,18,442,0,10,36,n,"plugins/org.eclipse.xtend.middleend.old/src/org/eclipse/xtend/middleend/old"
18,14,16,2,0,0,0,0.00260604691387841,1,0,1,1,446,223,445,0,0,0,n,"plugins/org.eclipse.xtend.middleend.old/src/org/eclipse/xtend/middleend/old/plugin"
1306,1266,457,7,2,1,2,0.0151227076126052,4,2,2,0.428571428571429,527,75,318,0,2,7,y,"plugins/org.eclipse.xtend/src/org/eclipse/internal/xtend/expression/ast"
161,99,99,2,0,0,0,0.00919337627305607,2,0,2,0.5,527,263,442,85,2,11,n,"plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/editor/search/actions"
140,34,25,3,0,0,1,0.00933371410311425,3,0,3,0.333333333333333,527,175,354,85,2,6,y,"plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/editor/navigation"
75,149,136,7,1,1,2,0.0114102611823029,3,1,2,0.571428571428571,527,75,344,6,0,9,y,"plugins/org.eclipse.xpand.ui/src/org/eclipse/xpand/ui"
172,28,50,3,0,0,0,0.00533337622883726,1,0,1,1,446,148,443,0,1,0,n,"plugins/org.eclipse.xtend.middleend.old/src/org/eclipse/xtend/middleend/old/internal/xtend"
53,0,0,1,0,0,0,0.00290670454587246,1,0,1,1,427,427,427,427,0,0,n,"plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/expression/validation"
123,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,1,n,"plugins/org.eclipse.m2t.common.recipe.ui/src/org/eclipse/m2t/common/recipe/ui/shared/ctrl"
125,47,129,6,4,1,0,0.0124434662350674,2,1,1,0.833333333333333,442,73,307,2,3,1,n,"plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/backend/types/emf/internal"
95,0,0,1,0,0,0,0.00290670454587246,1,0,1,1,427,427,427,427,0,0,n,"plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/statement"
68,0,0,3,0,0,0,0.00885215219257774,3,0,3,0.333333333333333,527,175,354,44,0,2,n,"plugins/org.eclipse.xtend/src/org/eclipse/internal/xtend/check/codeassist"
259,279,114,5,0,0,0,0.00484577237278665,2,0,2,0.8,207,41,138,2,0,0,n,"examples/org.eclipse.emf.generic.editor/src/org/eclipse/emf/editor/provider"
69,217,130,6,4,1,0,0.00761206828380643,2,1,1,0.833333333333333,442,73,307,2,2,4,n,"plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/backend/types/emf"
22,17,0,2,0,0,0,0.00723439148946407,2,0,2,0.5,527,263,506,21,0,1,n,"plugins/org.eclipse.xtend.typesystem.emf.ui/src/org/eclipse/xtend/typesystem/emf/ui/internal"
918,809,147,7,0,0,3,0.0197375722729724,3,0,3,0.428571428571429,527,75,314,4,0,35,y,"plugins/org.eclipse.xpand/src/org/eclipse/internal/xpand2/ast"
12,82,31,7,2,1,2,0.00953979416270158,4,2,2,0.428571428571429,527,75,403,6,0,5,y,"plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/expression"
156,96,274,4,0,0,0,0.00281517741996193,1,0,1,1,207,51,103,0,0,0,n,"examples/org.eclipse.emf.generic.editor/src/org/eclipse/emf/editor/ui/binding"
42,45787,9582,9,0,0,0,0.00290670454587246,1,0,1,1,438,48,424,0,0,0,n,"plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3"
44,63,15,5,2,1,1,0.00634130462727562,4,0,4,0.4,527,105,403,8,0,3,y,"plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/expression/editor"
8,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,1,n,"plugins/org.eclipse.m2t.common.recipe.ui/src/org/eclipse/m2t/common/recipe/ui/shared/messages"
11,3,3,2,0,0,0,0.00871181436251955,2,0,2,0.5,527,263,399,128,0,2,n,"plugins/org.eclipse.xtend.util.stdlib/src/org/eclipse/xpand/util/stdlib"
5574,5067,4928,5,0,0,1,0.0123768454758664,4,0,4,0.4,527,105,321,18,1,11,y,"plugins/org.eclipse.xtend/src/org/eclipse/internal/xtend/xtend/parser"
4,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,2,n,"plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/core/preferences"
229,453,325,16,0,0,0,0.0322921832192455,2,1,1,0.875,493,30,309,0,2,42,n,"plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/backend/expr"
1122,0,0,1,0,0,0,0.00290670454587246,1,0,1,1,427,427,427,427,0,0,n,"plugins/org.eclipse.xpand3.common/emf-gen/org/eclipse/xpand3/staticTypesystem/impl"
133,6,6,2,0,0,0,0.00444769107080604,1,0,1,1,427,213,424,2,0,0,n,"plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/expression"
69,72,51,2,0,0,0,0.00919337627305607,2,0,2,0.5,527,263,442,85,0,2,n,"plugins/org.eclipse.xpand.ui/src/org/eclipse/xpand/ui/core/internal/builder"
264,1440,359,5,3,1,0,0.00994594210415435,2,0,2,0.6,442,88,337,1,3,10,n,"plugins/org.eclipse.xtend.middleend.xpand/src/org/eclipse/xtend/middleend/xpand"
171,2898,317,25,13,2,0,0.0288811735612324,4,3,1,0.8,493,19,307,0,9,8,n,"plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/backend/types"
834,3,3,2,0,0,3,0.00137724663001008,2,0,2,0.5,48,24,48,0,0,0,y,"plugins/org.eclipse.xtend.typesystem.xsd/src/org/eclipse/xtend/typesystem/xsd"
18,38,2,3,0,0,0,0.00755872726621987,2,0,2,0.666666666666667,442,147,337,9,0,3,n,"plugins/org.eclipse.xtend.middleend.xtend/src/org/eclipse/xtend/middleend/xtend/plugin"
3,0,0,1,0,0,0,0.00290670454587246,1,0,1,1,427,427,427,427,0,0,n,"plugins/org.eclipse.xpand3.parser/src/org/eclipse/xpand3/ast"
59,61,27,2,0,0,0,0.0039630811787739,1,0,1,1,427,213,425,1,0,2,n,"plugins/org.eclipse.xpand3.common/src/org/eclipse/xpand3/util"
45,0,0,1,0,0,0,0.00264082721942391,1,0,1,1,433,433,433,433,0,1,n,"plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/middleend/javaannotations/internal"
78,36,21,2,0,0,1,0.00919337627305607,2,0,2,0.5,527,263,442,85,0,4,y,"plugins/org.eclipse.xtend.ui/src/org/eclipse/xtend/ui/core/internal/builder"
53,0,0,1,0,0,1,0.00634130462727562,1,0,1,1,527,527,527,527,0,1,y,"plugins/org.eclipse.xtend.ui/src/org/eclipse/xtend/ui/editor/codeassist"
98,406,406,3,0,0,0,0.00933371410311425,3,0,3,0.333333333333333,527,175,354,85,2,8,n,"plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/editor/search/query"
105,367,209,7,3,1,0,0.0131915908192562,2,1,1,0.857142857142857,449,64,337,0,7,6,n,"plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/backend/aop"
194,77,55,4,0,0,0,0.0109345122163269,4,0,4,0.25,527,131,399,13,0,8,n,"plugins/org.eclipse.xpand/src/org/eclipse/internal/xpand2/debug"
100,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,12,n,"plugins/org.eclipse.xtend.check.ui/src/org/eclipse/xtend/check/ui/editor"
68,21,18,5,0,0,1,0.00919337627305607,3,0,3,0.6,527,105,374,20,0,17,y,"plugins/org.eclipse.xtend.ui/src/org/eclipse/xtend/ui/editor"
339,142,323,6,0,0,0,0.00353872944834653,1,0,1,1,207,34,96,0,0,0,n,"examples/org.eclipse.emf.generic.editor/src/org/eclipse/emf/editor/ui"
91,0,0,1,0,0,1,0.00634130462727562,1,0,1,1,527,527,527,527,0,4,y,"plugins/org.eclipse.xpand.ui/src/org/eclipse/xpand/ui/refactoring/renamedefine"
77,1062,845,14,1,1,3,0.00919337627305607,5,3,2,0.357142857142857,527,37,220,0,0,28,y,"plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/core"
497,376,195,6,2,1,0,0.0142027565944944,3,1,2,0.5,527,87,399,0,0,1,n,"plugins/org.eclipse.xtend/src/org/eclipse/internal/xtend/expression/codeassist"
56,0,0,1,0,0,1,0.00137724663001008,1,0,1,1,48,48,48,48,0,0,y,"plugins/org.eclipse.xtend.typesystem.xsd/src/org/eclipse/xtend/typesystem/xsd/lib"
18,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,2,n,"plugins/org.eclipse.xtend.check.ui/src/org/eclipse/xtend/check/ui/core/internal"
38,0,0,1,0,0,0,0.00272732931495885,1,0,1,1,442,442,442,442,0,1,n,"plugins/org.eclipse.xtend.middleend.xpand/src/org/eclipse/xtend/middleend/xpand/plugin"
110,100,1,4,0,0,0,0.00885529212057098,1,0,1,1,472,118,441,7,0,16,n,"plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/backend/functions/java/internal"
418,0,0,1,0,0,1,0.00634130462727562,1,0,1,1,527,527,527,527,0,9,y,"plugins/org.eclipse.xpand/src/org/eclipse/internal/xpand2/codeassist"
574,282,120,10,1,1,1,0.0162287062223201,4,1,3,0.5,527,52,301,0,5,7,y,"plugins/org.eclipse.xpand/src/org/eclipse/xpand2/output"
308,0,15,2,0,0,0,0.00777849140318879,1,0,1,1,527,263,494,33,0,3,n,"plugins/org.eclipse.xpand.ui/src/org/eclipse/xpand/ui/refactoring/actions"
206,0,0,1,0,0,0,0.00219057073183711,1,0,1,1,96,96,96,96,0,3,n,"plugins/org.eclipse.xtend.middleend.xpand/src/org/eclipse/xtend/middleend/xpand/internal/xpandlib/pr"
394,255,205,6,0,0,1,0.0102463018634285,5,4,1,0.333333333333333,527,87,432,5,2,6,y,"plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/core/builder"
1225,0,0,1,0,0,0,0.00290670454587246,1,0,1,1,427,427,427,427,0,0,n,"plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/statement/impl"
1049,702,295,13,2,1,3,0.024408379728275,5,2,3,0.307692307692308,527,40,233,2,3,7,y,"plugins/org.eclipse.xtend/src/org/eclipse/xtend/expression"
44,6,6,2,0,0,0,0.00634130462727562,2,0,2,0.5,527,263,460,67,0,1,n,"plugins/org.eclipse.xtend.ui/src/org/eclipse/xtend/ui/editor/outline"
17,93,5,13,0,0,0,0.0039630811787739,2,1,1,0.923076923076923,438,33,425,0,0,1,n,"plugins/org.eclipse.xpand3.parser/src/org/eclipse/xpand3/parser"
68,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,3,n,"plugins/org.eclipse.m2t.common.recipe/src/org/eclipse/m2t/common/recipe/eval"
69,24,22,3,0,0,0,0.00919337627305607,3,0,3,0.333333333333333,527,175,442,4,0,4,n,"plugins/org.eclipse.xtend.typesystem.emf.ui/src/org/eclipse/xtend/typesystem/emf/ui/actions"
24,5738,5121,10,0,0,3,0.00919337627305607,5,2,3,0.3,527,52,321,0,0,36,y,"plugins/org.eclipse.xtend/src/org/eclipse/internal/xtend/xtend"
39,0,0,1,0,0,0,0.00290670454587246,1,0,1,1,427,427,427,427,0,0,n,"plugins/org.eclipse.xpand3.common/emf-gen/org/eclipse/xpand3/staticTypesystem/validation"
160,12,12,2,0,0,2,0.00919337627305607,2,0,2,0.5,527,263,442,85,0,4,y,"plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/editor/outlineview"
11,990,335,5,3,1,0,0.00264082721942391,2,0,2,0.8,441,88,307,8,0,7,n,"plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/middleend"
78,6,6,2,0,0,0,0.00444769107080604,1,0,1,1,427,213,424,2,0,0,n,"plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/declaration"
159,0,0,1,0,0,1,0.00634130462727562,1,0,1,1,527,527,527,527,0,1,y,"plugins/org.eclipse.xtend.ui/src/org/eclipse/xtend/ui/debug"
90,1190,772,21,7,1,0,0.022785655817762,3,2,1,0.857142857142857,493,23,309,0,7,12,n,"plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/backend/functions"
105,173,141,3,2,1,0,0.00755872726621987,2,0,2,0.666666666666667,442,147,337,9,2,2,n,"plugins/org.eclipse.xtend.middleend.xtend/src/org/eclipse/xtend/middleend/xtend/internal/xtend"
214,0,0,1,0,0,0,0.00290670454587246,1,0,1,1,427,427,427,427,0,0,n,"plugins/org.eclipse.xpand3.common/emf-gen/org/eclipse/xpand3/staticTypesystem/util"
77,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,2,n,"plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/core/metamodel/jdt/oaw"
370,0,0,1,0,0,0,0.00290670454587246,1,0,1,1,427,427,427,427,0,0,n,"plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/expression/util"
150,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,4,n,"plugins/org.eclipse.xtend.util.uml2ecore/src/org/eclipse/xtend/util/uml2ecore"
489,625,395,16,3,2,3,0.0194935034947998,4,2,2,0.375,527,32,301,0,4,8,y,"plugins/org.eclipse.xpand/src/org/eclipse/xpand2"
35,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,17,n,"plugins/org.eclipse.m2t.common.recipe/src/org/eclipse/m2t/common/recipe"
254,213,185,5,0,0,0,0.0128498610265986,2,0,2,0.8,527,105,399,0,0,9,n,"plugins/org.eclipse.xtend/src/org/eclipse/internal/xtend/expression/debug"
359,1043,99,7,0,0,0,0.00940418168444174,2,0,2,0.571428571428571,431,61,424,0,0,4,n,"plugins/org.eclipse.xpand3/src/org/eclipse/xpand3/middlend"
491,0,0,1,0,0,0,0.00290670454587246,1,0,1,1,427,427,427,427,0,0,n,"plugins/org.eclipse.xpand3.parser/src/org/eclipse/xpand3/internal/frontend/node2ast"
67,1326,639,8,0,0,0,0.0104949388683807,2,1,1,0.875,437,54,431,0,0,0,n,"plugins/org.eclipse.xpand3/src/org/eclipse/xpand3/analyzation"
134,82,61,5,0,0,0,0.00824826519747242,1,0,1,1,452,90,403,1,3,4,n,"plugins/org.eclipse.xtend.backend.uml2types/src/org/eclipse/xtend/backend/types/uml2/internal"
261,1406,1412,4,0,0,3,0.00919337627305607,4,0,4,0.25,527,131,279,74,2,44,y,"plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/editor"
126,120,27,3,0,0,0,0.0115638860083,2,0,2,0.666666666666667,527,175,399,42,0,3,n,"plugins/org.eclipse.xtend/src/org/eclipse/internal/xtend/type/impl/java/beans"
36,0,0,1,0,0,0,0.00290670454587246,1,0,1,1,427,427,427,427,0,0,n,"plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/statement/validation"
18,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,1,n,"plugins/org.eclipse.xtend.check.ui/src/org/eclipse/xtend/check/ui/internal"
402,114,23,8,0,0,1,0.0149179466001759,4,1,3,0.375,527,65,321,12,0,21,y,"plugins/org.eclipse.xtend/src/org/eclipse/internal/xtend/util"
23,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,2,n,"plugins/org.eclipse.xpand.ui/src/org/eclipse/xpand/ui/editor/actions"
1021,360,285,8,2,2,1,0.0140153773618429,5,4,1,0.5,527,65,354,0,0,4,y,"plugins/org.eclipse.xtend/src/org/eclipse/internal/xtend/type/baseimpl/types"
438,59,1,3,0,0,0,0.00710154563669251,1,0,1,1,447,149,443,0,0,0,n,"plugins/org.eclipse.xtend.middleend.old/src/org/eclipse/xtend/middleend/old/common"
10093,210,209,2,0,0,0,0.00290670454587246,1,0,1,1,427,213,426,0,0,0,n,"plugins/org.eclipse.xpand3.parser/src-gen/org/eclipse/xpand3/internal/frontend/parser"
673,1028,456,5,0,0,1,0.0128498610265986,3,0,3,0.6,527,105,399,0,0,43,y,"plugins/org.eclipse.xtend.util.stdlib/src/org/eclipse/xtend/util/stdlib"
203,0,0,1,0,0,0,0.00137724663001008,1,0,1,1,48,48,48,48,0,0,n,"plugins/org.eclipse.xtend.typesystem.xsd.ui/src/org/eclipse/xtend/typesystem/xsd/ui"
19,35,48,6,0,0,0,0.0104949388683807,2,1,1,0.833333333333333,437,72,431,0,0,0,n,"plugins/org.eclipse.xpand3/src/org/eclipse/xpand3/analyzation/typesystem/xpand3"
36,72,51,2,0,0,0,0.00634130462727562,2,0,2,0.5,527,263,442,85,0,3,n,"plugins/org.eclipse.xpand.ui/src/org/eclipse/xpand/ui/core/internal"
31,60,42,6,0,0,4,0.00634130462727562,3,2,1,0.666666666666667,527,87,374,8,0,27,y,"plugins/org.eclipse.xtend.ui/src/org/eclipse/xtend/ui"
31,0,0,1,0,0,0,0.00219057073183711,1,0,1,1,96,96,96,96,0,6,n,"plugins/org.eclipse.xtend.middleend.xpand/src/org/eclipse/xtend/middleend/xpand/internal/xpandlib"
192,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,6,n,"plugins/org.eclipse.m2t.common.recipe.astChecks/src/org/eclipse/m2t/common/recipe/astChecks/quickFixers"
187,0,0,1,0,0,0,0.00290670454587246,1,0,1,1,427,427,427,427,0,0,n,"plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/declaration/util"
247,749,764,2,0,0,0,0.00919337627305607,2,0,2,0.5,527,263,442,85,2,7,n,"plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/editor/search/view"
24,135,234,7,0,0,0,0.0111932916211035,2,1,1,0.857142857142857,437,62,431,0,0,0,n,"plugins/org.eclipse.xpand3/src/org/eclipse/xpand3/analyzation/typesystem/builtin"
46,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,1,n,"plugins/org.eclipse.xpand.ui/src/org/eclipse/xpand/ui/editor/outline"
119,0,6,2,0,0,0,0.00386750348456766,1,0,1,1,433,216,424,8,0,3,n,"plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/middleend/internal"
123,158,12,5,0,0,0,0.0103699699583494,3,0,3,0.6,527,105,442,0,0,3,n,"plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/core/metamodel/jdt/javabean"
92,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,2,n,"plugins/org.eclipse.xtend/src/org/eclipse/internal/xtend/expression/parser"
14,0,0,1,0,0,0,0.00634130462727562,1,0,1,1,527,527,527,527,0,1,n,"plugins/org.eclipse.xpand.ui/src/org/eclipse/xpand/ui/editor/color"
544,1211,50,8,0,0,0,0.0153300558224087,2,0,2,0.75,493,61,351,0,0,19,n,"plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/backend/util"
